User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Activity Level (Steps),Stress Level
4244,70,100.0,10664,5.8,Active,Highly Active,7
3514,100,92.7,10971,6.1,Highly Active,Highly Active,1
3628,84,96.8,268,7.1,Active,Sedentary,9
2439,60,100.0,20588,5.6,Highly Active,Highly Active,4
3987,75,100.0,6184,6.0,Active,Low Active,9
3496,74,97.4,15823,7.3,Highly Active,Highly Active,10
3134,57,98.0,4966,6.6,Highly Active,Highly Active,9
3148,73,98.0,4633,5.5,Active,Sedentary,1
2031,89,98.0,9158,5.8,Highly Active,Active,2
1844,57,94.6,1734,8.1,Active,Sedentary,1
4271,75,99.1,762,7.0,Highly Active,Sedentary,9
4576,102,98.0,664,6.0,Active,Sedentary,6
1086,79,99.4,13239,7.8,Active,Highly Active,6
3090,67,96.9,17048,7.2,Highly Active,Highly Active,10
4456,73,96.7,11789,8.5,Highly Active,Highly Active,8
4692,79,99.8,16435,7.8,Sedentary,Highly Active,3
4506,72,97.1,29294,8.2,Sedentary,Highly Active,5
1407,95,97.3,5226,6.0,Active,Low Active,2
4554,76,100.0,1169,5.2,Active,Sedentary,10
3711,84,100.0,6554,7.7,Active,Low Active,10
4088,75,99.7,3057,7.7,Sedentary,Sedentary,5
2668,74,98.1,2977,6.3,Sedentary,Sedentary,1
1147,88,100.0,9108,6.5,Active,Active,10
3324,88,100.0,665,7.0,Highly Active,Sedentary,7
1231,50,96.7,267,7.1,Highly Active,Sedentary,3
4897,74,99.5,8318,4.5,Active,Active,8
2950,105,96.1,2114,7.1,Sedentary,Sedentary,3
1365,68,98.9,3408,8.2,Sedentary,Sedentary,7
4299,81,97.7,2573,4.5,Active,Sedentary,3
2674,93,96.9,6678,7.3,Unknown,Low Active,8
1435,58,98.9,1174,8.5,Highly Active,Sedentary,10
1398,69,96.3,8925,8.6,Active,Active,4
2234,51,97.5,18125,3.7,Active,Highly Active,4
2414,76,99.0,12659,8.1,Sedentary,Highly Active,10
3546,80,98.2,16628,6.0,Sedentary,Highly Active,6
3587,84,97.7,19360,5.9,Highly Active,Highly Active,1
1562,98,97.4,3260,10.3,Highly Active,Sedentary,6
4562,75,97.5,11118,6.8,Sedentary,Highly Active,7
3489,57,100.0,4779,5.9,Active,Sedentary,7
2284,61,100.0,2200,7.7,Active,Sedentary,9
1772,63,94.7,9617,6.5,Active,Active,6
3397,78,96.0,1959,6.5,Active,Sedentary,1
3037,110,95.6,812,5.7,Highly Active,Sedentary,3
4423,73,97.1,8536,6.6,Active,Active,3
3567,95,100.0,2373,8.1,Sedentary,Sedentary,5
2343,73,96.4,2556,6.0,Highly Active,Sedentary,3
3185,57,98.9,14907,8.1,Highly Active,Highly Active,9
2573,62,100.0,1019,6.3,Sedentary,Sedentary,4
4694,64,98.0,10132,3.7,Active,Highly Active,9
1991,73,96.9,3416,8.8,Sedentary,Sedentary,2
3415,81,94.8,15645,7.0,Sedentary,Highly Active,10
4291,65,96.7,4063,8.1,Active,Sedentary,5
4408,86,99.0,3681,7.0,Active,Sedentary,3
2246,90,94.6,3933,6.6,Active,Sedentary,1
4719,71,98.0,12727,7.6,Sedentary,Highly Active,7
4839,88,98.0,73,6.3,Highly Active,Sedentary,4
1359,45,95.5,8542,9.2,Active,Active,5
1920,75,100.0,1608,6.5,Highly Active,Sedentary,8
4026,87,99.4,14966,9.2,Highly Active,Highly Active,8
4009,68,95.5,3300,7.4,Highly Active,Sedentary,9
3510,75,98.0,2897,2.9,Sedentary,Sedentary,9
3993,73,97.5,8728,5.0,Active,Active,6
1962,59,98.5,8972,7.8,Sedentary,Active,9
4632,100,99.8,7030,5.1,Highly Active,Low Active,7
2827,84,100.0,2801,4.5,Active,Sedentary,9
4453,75,97.3,6597,8.4,Highly Active,Low Active,9
3883,66,100.0,390,4.1,Sedentary,Sedentary,2
2613,80,96.3,21735,7.7,Sedentary,Highly Active,3
2640,61,97.8,4219,6.0,Sedentary,Sedentary,5
3216,48,97.0,2541,7.6,Sedentary,Sedentary,8
1216,86,97.1,13801,6.9,Sedentary,Highly Active,6
1377,68,98.5,2742,3.4,Sedentary,Sedentary,5
1118,60,99.5,41080,6.0,Highly Active,Highly Active,9
1189,75,98.7,8211,6.1,Active,Active,3
3814,77,99.6,7340,7.1,Highly Active,Low Active,4
4501,75,99.4,1152,7.0,Active,Sedentary,4
2801,67,98.7,6588,6.1,Active,Low Active,7
3196,64,97.8,1179,4.8,Sedentary,Sedentary,1
4747,86,96.8,10714,7.2,Sedentary,Highly Active,4
2882,75,100.0,3111,7.0,Sedentary,Sedentary,7
2511,81,97.0,4533,6.2,Sedentary,Sedentary,5
1769,56,99.2,11450,5.9,Highly Active,Highly Active,6
3421,45,100.0,7012,5.1,Highly Active,Low Active,2
1780,83,99.1,9647,6.9,Highly Active,Active,1
2716,57,98.5,1957,6.8,Active,Sedentary,2
3207,98,100.0,1895,7.8,Active,Sedentary,8
3398,106,98.3,3353,5.6,Active,Sedentary,1
4983,81,97.2,132,6.7,Highly Active,Sedentary,9
2311,73,100.0,12432,4.5,Active,Highly Active,4
4359,71,97.3,3233,6.0,Active,Sedentary,5
3939,49,98.2,489,5.7,Active,Sedentary,10
2249,70,97.0,14401,8.1,Highly Active,Highly Active,10
1522,68,93.8,24056,9.1,Sedentary,Highly Active,2
1521,65,94.8,7280,4.7,Highly Active,Low Active,1
1782,80,95.9,3086,7.9,Active,Sedentary,3
3320,76,98.1,3738,7.5,Sedentary,Sedentary,9
1935,86,98.3,2071,5.7,Highly Active,Sedentary,7
4473,68,98.7,8695,5.4,Sedentary,Active,7
3230,84,96.7,3081,5.4,Highly Active,Sedentary,2
2688,75,96.5,231,5.9,Sedentary,Sedentary,2
1487,83,100.0,330,6.0,Sedentary,Sedentary,7
2850,75,96.6,6677,6.3,Sedentary,Low Active,10
1845,101,98.9,2401,5.7,Active,Sedentary,10
3171,40,100.0,1292,7.7,Sedentary,Sedentary,2
4032,84,98.9,5626,7.3,Active,Low Active,6
4697,87,97.5,2284,6.2,Active,Sedentary,1
3837,55,95.7,533,5.7,Active,Sedentary,1
3461,102,95.7,1506,5.7,Active,Sedentary,8
3003,75,97.1,10532,7.2,Sedentary,Highly Active,10
2748,75,97.7,13374,6.6,Highly Active,Highly Active,3
4243,80,97.9,14398,6.8,Active,Highly Active,2
4359,88,96.6,5357,7.8,Highly Active,Low Active,3
4506,76,97.0,21104,6.4,Sedentary,Highly Active,5
1685,76,100.0,1151,8.6,Highly Active,Sedentary,1
3160,87,95.9,7940,3.5,Sedentary,Active,1
3935,89,96.6,8527,4.5,Sedentary,Active,4
4988,80,95.4,382,9.2,Highly Active,Sedentary,6
3169,51,100.0,2323,5.9,Active,Sedentary,7
2567,59,94.1,20838,6.9,Highly Active,Highly Active,4
2245,91,97.3,9961,8.4,Active,Active,3
4702,70,100.0,393,7.0,Sedentary,Sedentary,1
1038,66,100.0,5447,7.9,Highly Active,Low Active,5
3544,81,98.7,7321,7.4,Active,Low Active,10
1779,79,99.0,25305,8.0,Sedentary,Highly Active,6
2256,71,95.8,8822,7.2,Active,Active,5
3990,75,94.9,7125,7.6,Sedentary,Low Active,7
4601,55,96.7,16742,5.6,Sedentary,Highly Active,2
3196,49,97.0,7570,7.3,Active,Active,8
4468,97,99.0,18830,6.4,Active,Highly Active,1
4069,58,97.8,4751,6.4,Highly Active,Sedentary,5
3708,52,100.0,8874,4.0,Active,Active,4
4709,70,98.5,6993,5.9,Highly Active,Low Active,7
2927,74,94.8,5628,6.3,Sedentary,Low Active,3
1301,67,95.1,2741,8.8,Active,Sedentary,1
4431,75,97.2,16387,6.1,Sedentary,Highly Active,4
3285,53,96.6,2203,6.9,Active,Sedentary,9
1646,85,98.0,1215,8.6,Sedentary,Sedentary,2
1662,52,99.6,8714,4.6,Sedentary,Active,9
3283,75,99.2,5536,5.9,Sedentary,Low Active,7
2759,75,95.8,2134,6.5,Sedentary,Sedentary,3
3250,84,100.0,14298,10.2,Active,Highly Active,5
1255,78,97.3,2360,3.5,Active,Sedentary,1
1597,58,98.1,461,6.3,Active,Sedentary,10
1661,68,96.2,108,7.4,Active,Sedentary,5
1234,64,98.8,17934,7.8,Sedentary,Highly Active,9
2368,51,98.7,3601,9.9,Highly Active,Sedentary,1
3581,81,100.0,1681,5.5,Sedentary,Sedentary,2
3907,63,96.7,5860,6.1,Active,Low Active,2
4868,77,98.2,4684,4.1,Active,Sedentary,7
4537,57,98.6,15356,7.3,Highly Active,Highly Active,10
1769,56,100.0,2213,9.6,Active,Sedentary,6
3588,69,96.4,8374,9.1,Sedentary,Active,10
1212,55,99.0,3427,8.8,Active,Sedentary,10
1462,89,99.1,3172,5.5,Sedentary,Sedentary,2
3483,95,97.3,3202,7.1,Active,Sedentary,3
1282,86,98.5,7137,7.1,Highly Active,Low Active,10
4633,80,98.4,5405,7.2,Highly Active,Low Active,7
4678,75,98.0,9846,6.4,Highly Active,Active,2
2486,59,97.4,1162,8.2,Sedentary,Sedentary,8
2430,87,98.0,3878,6.0,Highly Active,Sedentary,9
1087,95,98.3,13778,6.5,Active,Highly Active,6
2067,69,99.4,22,8.7,Sedentary,Sedentary,2
1460,74,96.1,6837,9.7,Sedentary,Low Active,10
3325,62,99.7,10783,5.3,Active,Highly Active,4
4754,70,98.4,3389,7.3,Highly Active,Sedentary,2
3468,56,97.7,15056,7.2,Sedentary,Highly Active,3
2724,70,97.9,9314,8.3,Active,Active,7
2376,81,95.7,6520,9.0,Highly Active,Low Active,5
3743,79,98.4,1547,6.0,Highly Active,Sedentary,9
1514,78,97.6,7762,6.4,Active,Active,1
1702,40,98.5,12560,6.6,Active,Highly Active,2
2653,75,97.7,9162,7.2,Sedentary,Active,6
3066,75,97.0,5987,7.7,Active,Low Active,5
1022,74,95.8,8776,6.5,Sedentary,Active,7
3460,92,94.5,26371,9.3,Sedentary,Highly Active,9
2053,73,97.3,76,3.8,Active,Sedentary,7
2830,80,93.0,7633,4.7,Active,Active,7
3155,59,95.1,11025,7.4,Active,Highly Active,4
4438,83,99.7,7130,6.3,Sedentary,Low Active,6
2304,86,96.2,2232,5.7,Active,Sedentary,4
4199,64,99.3,12111,6.5,Sedentary,Highly Active,8
4300,53,99.1,17117,7.7,Sedentary,Highly Active,1
2134,68,96.4,8053,8.4,Highly Active,Active,3
3183,60,99.9,5008,4.9,Active,Low Active,6
1361,83,100.0,3193,7.7,Sedentary,Sedentary,3
4257,67,95.1,2803,7.7,Sedentary,Sedentary,8
4727,85,99.8,8991,5.0,Active,Active,7
4655,51,96.7,6539,6.6,Active,Low Active,5
3176,62,94.9,1194,8.0,Active,Sedentary,7
2899,63,98.5,1064,8.5,Active,Sedentary,9
2284,79,99.1,516,6.3,Sedentary,Sedentary,3
1514,43,97.9,8053,4.9,Active,Active,9
1448,70,100.0,2641,8.8,Active,Sedentary,7
2923,69,99.5,143,6.6,Sedentary,Sedentary,5
4175,80,97.9,2884,3.7,Sedentary,Sedentary,2
2506,75,98.3,12491,6.1,Sedentary,Highly Active,10
2247,60,100.0,1991,8.2,Highly Active,Sedentary,3
2855,41,98.9,7027,4.7,Active,Low Active,8
1873,63,100.0,4054,6.7,Sedentary,Sedentary,2
4937,55,99.9,5572,6.0,Sedentary,Low Active,5
4562,56,95.7,6340,6.4,Highly Active,Low Active,7
3520,63,95.9,4246,5.8,Highly Active,Sedentary,10
4081,87,97.9,417,7.3,Active,Sedentary,10
2428,55,98.0,5870,6.2,Sedentary,Low Active,1
4967,47,98.6,3546,7.5,Active,Sedentary,5
3278,70,99.7,15877,8.2,Active,Highly Active,7
2754,69,95.1,9324,6.5,Highly Active,Active,7
1922,65,96.7,2339,4.7,Highly Active,Sedentary,1
4137,71,100.0,5419,5.2,Highly Active,Low Active,1
3984,78,99.2,23099,4.8,Active,Highly Active,10
3159,61,94.9,1971,4.8,Sedentary,Sedentary,6
2036,90,97.6,20613,4.5,Highly Active,Highly Active,5
2416,72,94.2,8049,4.9,Active,Active,9
3547,89,100.0,5448,6.5,Sedentary,Low Active,9
3979,78,99.1,28607,7.6,Active,Highly Active,1
3645,56,97.6,2842,4.5,Active,Sedentary,3
3281,45,97.9,2282,5.3,Sedentary,Sedentary,9
3649,90,99.1,2904,7.7,Sedentary,Sedentary,9
1313,61,100.0,9728,6.3,Highly Active,Active,5
3613,73,98.9,2876,3.9,Sedentary,Sedentary,9
4083,65,99.4,759,6.6,Sedentary,Sedentary,1
3256,95,98.8,7235,7.0,Sedentary,Low Active,4
2997,73,100.0,1766,7.0,Highly Active,Sedentary,1
2037,54,100.0,29,9.9,Active,Sedentary,9
2656,71,96.7,1554,5.4,Highly Active,Sedentary,8
4489,91,97.6,11970,8.2,Sedentary,Highly Active,9
4508,61,98.1,19722,6.5,Sedentary,Highly Active,8
4448,51,96.6,7591,7.2,Active,Active,9
4091,85,97.3,2602,5.5,Active,Sedentary,10
3634,60,97.9,4015,5.5,Active,Sedentary,7
4983,49,98.0,1514,4.6,Active,Sedentary,1
2778,60,97.2,14887,4.3,Highly Active,Highly Active,4
2014,80,98.1,617,5.7,Sedentary,Sedentary,2
2093,80,96.4,3200,10.3,Active,Sedentary,2
4895,58,98.7,5405,5.8,Unknown,Low Active,2
4282,87,95.5,11173,7.5,Active,Highly Active,6
1697,81,100.0,996,3.8,Highly Active,Sedentary,2
3179,58,98.0,12593,4.5,Sedentary,Highly Active,4
4694,65,99.8,476,4.2,Highly Active,Sedentary,5
2404,79,95.7,1925,8.7,Sedentary,Sedentary,9
2155,83,97.2,148,8.4,Active,Sedentary,5
2043,59,99.3,461,9.4,Sedentary,Sedentary,6
2929,100,93.0,230,3.2,Active,Sedentary,4
3583,72,99.2,1104,4.4,Active,Sedentary,6
2013,88,97.8,14642,7.4,Sedentary,Highly Active,5
1226,55,97.3,2336,5.3,Active,Sedentary,5
4225,77,100.0,4573,7.5,Highly Active,Sedentary,8
2828,55,98.0,4673,5.8,Sedentary,Sedentary,7
4813,76,98.8,37466,5.7,Sedentary,Highly Active,2
2492,81,99.7,3175,3.8,Active,Sedentary,6
1821,82,96.6,2156,5.6,Active,Sedentary,10
3023,63,93.9,23124,7.1,Sedentary,Highly Active,10
1870,75,98.6,6284,5.0,Sedentary,Low Active,5
3452,79,99.7,2392,6.6,Active,Sedentary,4
3249,68,100.0,2372,4.9,Active,Sedentary,10
3085,68,94.7,632,5.3,Highly Active,Sedentary,2
2795,73,100.0,9003,7.2,Highly Active,Active,1
1187,74,98.5,4506,7.8,Highly Active,Sedentary,2
2080,90,98.6,15105,9.3,Highly Active,Highly Active,2
1940,44,99.2,4631,7.7,Unknown,Sedentary,10
4091,54,98.1,2976,7.0,Active,Sedentary,9
3320,81,97.4,2021,9.2,Active,Sedentary,8
4190,41,97.6,1951,6.9,Active,Sedentary,2
3630,63,100.0,2663,7.4,Sedentary,Sedentary,3
3563,110,99.5,33776,7.9,Sedentary,Highly Active,7
4292,70,98.7,3133,6.8,Active,Sedentary,5
1525,85,94.2,5205,6.4,Highly Active,Low Active,6
4586,49,97.0,2247,6.3,Highly Active,Sedentary,2
4799,85,100.0,1084,5.6,Active,Sedentary,9
4812,68,96.4,7265,5.8,Active,Low Active,6
1335,78,98.2,4966,8.1,Sedentary,Highly Active,8
3745,82,97.8,491,4.9,Sedentary,Sedentary,9
4505,66,95.1,15006,6.7,Highly Active,Highly Active,4
3547,81,96.1,4960,6.5,Highly Active,Sedentary,2
3947,57,98.0,2859,4.4,Active,Sedentary,8
4959,75,94.6,10578,7.8,Sedentary,Highly Active,1
3813,82,99.0,832,4.5,Sedentary,Sedentary,1
3583,66,96.5,4494,5.4,Sedentary,Sedentary,3
1161,60,100.0,4966,6.4,Highly Active,Highly Active,3
4741,67,99.6,10445,8.7,Highly Active,Highly Active,4
1593,90,97.9,3236,7.3,Unknown,Sedentary,6
2938,88,99.6,13515,6.5,Highly Active,Highly Active,2
3206,85,93.6,8373,8.5,Sedentary,Active,7
4259,97,97.8,10320,6.1,Sedentary,Highly Active,10
1059,75,100.0,24333,6.5,Active,Highly Active,5
3962,77,95.4,13039,7.3,Active,Highly Active,6
4888,45,99.4,2980,6.7,Active,Sedentary,7
4390,61,98.5,7265,3.8,Highly Active,Low Active,4
2901,82,94.9,14207,8.0,Sedentary,Highly Active,8
1405,55,100.0,8037,6.2,Sedentary,Active,2
1663,73,99.2,1323,5.7,Active,Sedentary,1
2132,107,95.3,11846,9.5,Highly Active,Highly Active,8
2099,73,96.3,9916,5.3,Sedentary,Active,8
1541,96,97.8,15380,7.0,Sedentary,Highly Active,5
2337,80,100.0,8668,6.6,Active,Active,8
1997,83,97.5,14663,7.5,Active,Highly Active,4
2140,61,98.4,1238,3.6,Sedentary,Sedentary,2
3974,75,96.5,11760,7.5,Sedentary,Highly Active,4
1867,85,100.0,21398,8.9,Active,Highly Active,4
4775,79,96.0,11831,3.6,Sedentary,Highly Active,6
3066,75,98.3,6685,5.1,Highly Active,Low Active,6
1431,75,100.0,18273,7.3,Highly Active,Highly Active,6
4756,69,96.9,694,6.3,Highly Active,Sedentary,4
1739,65,97.5,119,7.5,Sedentary,Sedentary,10
2373,67,96.2,23531,7.6,Active,Highly Active,2
1182,78,95.2,8042,6.8,Active,Active,10
3160,85,95.5,848,9.1,Active,Sedentary,5
2206,79,100.0,2908,7.6,Highly Active,Sedentary,3
3528,77,94.8,9670,6.5,Active,Active,3
2169,76,96.5,9714,7.6,Active,Active,4
1830,72,95.3,1304,6.5,Highly Active,Sedentary,1
2651,62,96.4,4446,7.3,Sedentary,Sedentary,6
2136,75,97.4,11526,8.3,Active,Highly Active,6
3810,86,98.3,23835,8.9,Sedentary,Highly Active,8
1475,73,100.0,6820,6.6,Highly Active,Low Active,10
3810,61,99.9,7115,7.8,Highly Active,Low Active,10
2326,57,99.4,4435,4.9,Highly Active,Sedentary,7
1970,60,98.0,5421,5.8,Active,Low Active,6
4896,57,94.6,729,5.7,Highly Active,Sedentary,6
2019,118,98.1,3011,8.1,Sedentary,Sedentary,6
2141,61,100.0,4954,6.5,Sedentary,Sedentary,6
2836,74,100.0,2250,6.5,Highly Active,Sedentary,3
1160,73,100.0,3122,7.8,Highly Active,Sedentary,8
3448,96,97.0,24830,8.2,Sedentary,Highly Active,10
1197,81,99.4,36,3.9,Active,Sedentary,2
2283,81,96.3,2523,6.5,Highly Active,Sedentary,6
1659,77,100.0,6138,5.2,Sedentary,Low Active,9
2775,75,96.2,2289,4.6,Sedentary,Sedentary,6
2070,79,95.9,7899,7.3,Highly Active,Active,5
3010,65,100.0,2489,9.1,Active,Sedentary,9
1398,61,98.0,7116,6.5,Sedentary,Low Active,5
2733,75,99.5,13273,6.5,Sedentary,Highly Active,3
2582,66,99.7,7523,7.0,Sedentary,Active,5
3125,77,95.7,358,5.4,Active,Sedentary,5
3171,58,98.1,11100,5.7,Highly Active,Highly Active,6
1074,52,96.4,1674,6.2,Highly Active,Sedentary,9
4942,55,94.1,7051,7.1,Active,Low Active,10
3184,73,97.8,7283,4.0,Highly Active,Low Active,7
1601,50,96.6,11398,3.5,Highly Active,Highly Active,4
4471,104,99.2,4934,5.2,Active,Sedentary,9
1836,104,100.0,3300,7.3,Highly Active,Sedentary,6
2528,88,96.5,5109,4.6,Active,Low Active,2
1499,69,95.8,5523,9.3,Active,Low Active,5
2596,67,97.9,12063,7.8,Highly Active,Highly Active,1
1137,79,98.6,1606,7.5,Sedentary,Sedentary,2
3097,83,99.0,13133,7.8,Sedentary,Highly Active,10
2794,79,100.0,3186,7.1,Active,Sedentary,4
1972,55,100.0,9534,7.3,Highly Active,Active,9
2642,72,98.0,2863,8.4,Active,Sedentary,4
4696,82,100.0,8638,8.0,Sedentary,Active,8
2885,40,99.7,11237,7.0,Sedentary,Highly Active,7
3301,58,100.0,5716,9.4,Highly Active,Low Active,10
4701,82,100.0,6764,6.6,Active,Low Active,8
3028,70,98.9,8611,5.8,Active,Active,7
3757,70,98.4,8162,4.3,Sedentary,Active,5
4920,91,98.7,9098,5.4,Active,Active,8
2900,74,97.9,13264,8.3,Highly Active,Highly Active,10
3610,75,97.0,1743,6.5,Active,Sedentary,1
3804,70,95.6,1692,7.2,Highly Active,Sedentary,5
4986,70,100.0,24706,6.6,Highly Active,Highly Active,1
2449,62,100.0,13341,4.7,Active,Highly Active,10
1546,71,97.0,6270,6.1,Highly Active,Low Active,2
4373,57,98.1,57,5.2,Active,Sedentary,5
2714,70,96.8,13505,5.8,Active,Highly Active,8
1580,67,99.1,9748,5.2,Highly Active,Active,4
2372,78,99.1,21925,7.2,Highly Active,Highly Active,9
4903,97,97.3,92,7.7,Active,Sedentary,4
2956,78,97.5,202,6.6,Highly Active,Sedentary,2
3003,76,97.6,5100,3.5,Active,Low Active,3
3096,78,96.8,13567,4.5,Sedentary,Highly Active,4
3964,62,98.7,33224,7.5,Highly Active,Highly Active,6
4145,85,93.7,2699,5.4,Sedentary,Sedentary,10
1703,81,98.1,259,5.4,Highly Active,Sedentary,8
3308,74,100.0,1522,6.6,Highly Active,Sedentary,6
3403,80,99.4,14669,5.3,Active,Highly Active,10
4653,79,96.1,4397,3.3,Sedentary,Sedentary,9
2625,79,96.2,13435,5.1,Active,Highly Active,4
4331,89,97.0,4107,5.9,Highly Active,Sedentary,3
1637,63,96.7,384,5.7,Sedentary,Sedentary,1
3790,94,99.4,6728,7.6,Highly Active,Low Active,2
4366,50,96.4,4004,6.6,Highly Active,Sedentary,1
2009,84,99.3,4732,6.5,Sedentary,Sedentary,8
3978,77,97.7,20827,8.2,Highly Active,Highly Active,5
1640,60,98.6,4275,4.2,Active,Sedentary,2
3839,90,99.3,11145,8.8,Sedentary,Highly Active,6
4384,47,99.0,425,9.0,Sedentary,Sedentary,5
3659,99,100.0,4564,6.3,Sedentary,Sedentary,5
2861,108,100.0,6184,5.9,Sedentary,Low Active,1
2205,59,100.0,2519,6.1,Active,Sedentary,4
1685,66,98.4,9418,7.0,Highly Active,Active,2
2851,89,98.8,1422,6.9,Sedentary,Sedentary,4
4435,70,99.9,962,7.2,Sedentary,Sedentary,1
1187,40,96.1,2489,4.9,Sedentary,Sedentary,1
4640,80,100.0,13711,7.2,Sedentary,Highly Active,3
4614,88,98.7,10076,5.2,Highly Active,Highly Active,9
2619,82,100.0,10497,5.6,Sedentary,Highly Active,3
2687,75,97.9,2724,7.9,Active,Sedentary,3
1984,99,96.4,729,5.7,Sedentary,Sedentary,2
1547,71,99.4,227,5.5,Active,Sedentary,5
3772,100,96.3,6176,6.8,Sedentary,Low Active,9
3973,72,97.3,8481,8.5,Active,Active,2
1875,72,100.0,5268,8.2,Sedentary,Low Active,5
1617,105,97.2,2289,8.2,Sedentary,Sedentary,1
3461,84,97.6,3171,6.5,Highly Active,Sedentary,10
2365,73,98.3,9160,10.3,Sedentary,Active,5
2243,57,99.3,8866,6.8,Highly Active,Active,3
1902,78,95.7,199,6.4,Highly Active,Sedentary,1
1162,62,95.4,20205,7.1,Active,Highly Active,1
2974,81,100.0,4966,6.9,Highly Active,Highly Active,5
4291,84,97.2,16670,4.5,Highly Active,Highly Active,7
1631,83,97.3,4840,7.1,Highly Active,Sedentary,1
1905,76,99.5,4192,5.3,Sedentary,Sedentary,7
4919,94,97.2,17895,7.5,Sedentary,Highly Active,8
4471,96,98.6,1633,6.6,Highly Active,Sedentary,1
4253,59,99.3,6620,7.9,Highly Active,Low Active,9
3014,101,98.6,2676,6.3,Active,Sedentary,6
2641,93,98.9,17275,7.2,Highly Active,Highly Active,9
4800,62,98.0,1298,3.8,Sedentary,Sedentary,3
1581,75,94.9,3834,5.3,Highly Active,Sedentary,8
2579,78,95.6,7576,7.0,Highly Active,Active,2
1840,68,98.0,1200,5.3,Sedentary,Sedentary,4
2836,79,99.9,3502,7.6,Highly Active,Sedentary,6
2251,92,93.9,794,7.1,Sedentary,Sedentary,9
2719,44,98.9,24266,5.8,Highly Active,Highly Active,8
2642,76,96.7,1685,6.8,Highly Active,Sedentary,2
3643,75,99.0,34962,5.8,Active,Highly Active,10
4921,97,98.0,3794,6.5,Active,Sedentary,9
3297,87,98.4,519,5.7,Sedentary,Sedentary,1
1874,87,99.8,124,7.1,Active,Sedentary,5
2464,68,96.7,6395,8.5,Active,Low Active,7
4604,85,96.8,6676,4.6,Sedentary,Low Active,2
3243,67,100.0,5208,5.5,Active,Low Active,1
1689,73,98.0,480,6.5,Sedentary,Sedentary,7
3010,83,99.6,2819,7.0,Highly Active,Sedentary,1
4590,76,94.4,3113,7.8,Active,Sedentary,3
4141,79,95.9,8541,3.9,Sedentary,Active,6
3686,94,97.3,3799,6.2,Highly Active,Sedentary,6
2422,69,98.9,5956,6.5,Highly Active,Low Active,2
3001,59,96.8,2361,7.8,Sedentary,Sedentary,4
1671,61,99.2,9061,5.2,Sedentary,Active,1
4831,58,95.9,4966,7.6,Sedentary,Highly Active,7
4274,75,100.0,31260,6.9,Active,Highly Active,10
2495,91,99.4,1128,9.8,Highly Active,Sedentary,8
4726,75,94.3,8848,7.7,Highly Active,Active,3
1943,72,98.6,10810,6.1,Unknown,Highly Active,1
4988,64,98.0,2209,7.4,Active,Sedentary,7
2449,75,97.1,22297,7.3,Highly Active,Highly Active,5
4737,76,98.0,125,7.1,Sedentary,Sedentary,3
3539,101,97.9,3344,7.3,Sedentary,Sedentary,3
2560,59,99.3,770,8.1,Highly Active,Sedentary,8
1895,68,100.0,3401,9.8,Highly Active,Sedentary,10
3480,50,97.0,412,3.8,Highly Active,Sedentary,5
2336,90,100.0,7249,8.4,Highly Active,Low Active,10
1164,78,100.0,451,6.7,Active,Sedentary,1
3361,105,96.0,4966,5.3,Active,Highly Active,2
3068,67,98.6,1866,4.5,Sedentary,Sedentary,2
2105,95,99.7,1381,7.0,Active,Sedentary,2
4652,76,97.5,2983,6.6,Sedentary,Sedentary,5
4202,73,97.8,7170,4.9,Highly Active,Low Active,8
4670,70,99.1,6042,6.5,Highly Active,Low Active,10
4031,80,98.0,17591,8.8,Active,Highly Active,7
3352,78,96.7,1590,6.5,Sedentary,Sedentary,1
2938,51,96.9,3733,6.7,Active,Sedentary,9
1370,40,96.7,2163,7.4,Sedentary,Sedentary,6
2880,70,97.3,6179,8.2,Highly Active,Low Active,3
1852,92,97.9,2332,6.8,Unknown,Sedentary,2
1383,78,96.8,5715,7.0,Active,Low Active,7
2931,55,96.2,12127,5.9,Highly Active,Highly Active,2
3492,48,96.3,5604,6.3,Active,Low Active,10
1424,75,98.0,12746,5.5,Sedentary,Highly Active,10
3208,50,94.9,6615,4.9,Highly Active,Low Active,4
4249,75,99.7,14297,4.7,Sedentary,Highly Active,1
1628,75,100.0,18656,5.2,Active,Highly Active,6
4779,99,100.0,4962,5.1,Sedentary,Sedentary,2
1894,65,97.3,10946,6.9,Highly Active,Highly Active,8
3537,89,98.0,4428,7.2,Active,Sedentary,10
4064,95,96.8,8550,5.9,Highly Active,Active,1
3374,54,96.0,267,5.2,Highly Active,Sedentary,9
4062,75,94.1,15732,5.8,Highly Active,Highly Active,8
3336,59,96.9,15663,5.6,Sedentary,Highly Active,2
1592,78,96.8,2311,4.1,Highly Active,Sedentary,3
4398,57,97.1,2330,7.3,Unknown,Sedentary,7
4644,80,96.8,3606,9.2,Sedentary,Sedentary,7
1572,107,98.3,14852,6.2,Sedentary,Highly Active,5
4425,71,99.2,13695,6.0,Active,Highly Active,5
3075,73,98.6,2392,6.9,Active,Sedentary,3
4001,96,96.0,5462,7.0,Highly Active,Low Active,5
3090,75,94.5,4512,2.8,Active,Sedentary,3
2704,65,100.0,7362,7.5,Sedentary,Low Active,5
3470,85,99.9,1684,9.3,Highly Active,Sedentary,2
4669,40,100.0,622,6.6,Highly Active,Sedentary,5
